id,Job Title,Tokenized_Description,source
16,Accountant,reporting to the finance manager the project accountantpa is a key member of the finance team and works directly with the project managers to support project delivery teams across the entire project life cycle from bidding to close-out.,acc
16,Accountant,the pa is expected to support several projects simultaneously flexible in dealing with multiple project managers while maintaining the required level of standards demanded by the organisation.,acc
16,Accountant,as a key business partner the pa serves as an interface between operations and finance supporting project delivery teams with timely insights into the financial performance of projects to ensure delivery against plans.,acc
16,Accountant,responsibilities monitor project performance determine improvement areas by developing key performance indicators for critical metrics clearly communicate projects results and status to stakeholders on a regular basis maintain project schedule and cost forecast throughout project active involvement in project budgeting and forecasting processes administer and review all plans against actual results with a view to identify explain and correct variances as appropriate analyse schedule and cost trends and provides actual and forecasted cost schedules to project team provide insights into project wip collections risks opportunities and cashflow present all financial data in a transparent way attends project and management review to present cost status requirements degree in accountancy acca or equivalent with at least years of relevant experience.,acc
16,Accountant,prior exposure to accounting for construction contracts is preferred.,acc
16,Accountant,strong interpersonal and communication skills experience in effectively communicating key financial data and the ability and desire to translate complex financial concepts to individuals at all levels including finance and non-finance managers.,acc
16,Accountant,advanced microsoft excel skill is essential.,acc
16,Accountant,by submitting any application or resume to us sender will be deemed to have agreed and consented to us to collect use retain and disclose your personal information to prospective employers for their consideration.,acc
16,Accountant,your application is greatly appreciated and we regret that only shortlisted applicants will be notified.,acc
16,Accountant,reg no r fsk advisory pte ltd ea license no c,acc
17,Accountant,accountant duration months is convertible to perm depends location serangoon north job responsibilities assist in sap implementation assist in resolving system issues after sap go-live general accounting monthly reporting to prepare all journal entries for month end closing to perform month end closing procedure to ensure balance sheets listing is duly maintained and reviewed on a monthly basis with schedules documents to support the balances to be responsible to ensure preparation of timely accurate monthly accounts to attend to all general accounting related matters fixed assets / leased assets non-cap assets fixed assets/leased assets non-cap assets registers are duly updated depreciation amortization expenses are correctly computed and picked up in the pl physical count ties to register job requirements at least possess degree in accountancy or higher acca or equivalent minimum years of relevant experience able to perform under stress positive work attitude observant and perform confidentiality at work team player job code vant email address os@capitagrp.com as this position is urgent kindly email detailed cv or contact us @ and attention to vant with current and expected salary notice period and reason for leaving each job.,acc
